 ID,DATA E HORA,TQ SUSPENSÃO,VEL_1_RPM, VEL_5_RPM,COZEDOR, TEMP AMOSTRA C°,ASPECTO
3034,9/22/2023 9:30:00 AM,Tanque 1002,127700.0,28700.0,Therlet 4,24.0,OK
3038,9/22/2023 11:30:00 AM,Tanque 1001,130800.0,36700.0,Therlet 4,25.0,OK
3042,9/22/2023 1:30:00 PM,Tanque 1003,130700.0,36600.0,Therlet 4,24.0,OK
3046,9/22/2023 3:38:00 PM,Tanque 1002,133200.0,39520.0,Therlet 4,26.0,OK
3049,9/22/2023 5:20:00 PM,Tanque 1001,128800.0,38800.0,Therlet 4,24.0,OK
3052,9/22/2023 7:29:00 PM,Tanque 1003,128800.0,37840.0,Therlet 4,23.0,OK
3056,9/22/2023 9:30:00 PM,Tanque 1002,131200.0,39040.0,Therlet 4,25.0,OK
3059,9/22/2023 11:31:00 PM,Tanque 1001,132800.0,39280.0,Therlet 4,24.0,OK
3063,9/23/2023 1:35:00 AM,Tanque 1001,144400.0,42240.0,Therlet 4,27.0,OK
3067,9/23/2023 3:30:00 AM,Tanque 1003,124800.0,38160.0,Therlet 4,29.0,OK
3069,9/23/2023 4:30:00 AM,Tanque 1001,129600.0,38720.0,Therlet 4,23.0,OK
3074,9/23/2023 7:30:00 AM,Tanque 1003,132200.0,32200.0,Therlet 4,24.0,OK
3078,9/23/2023 9:34:00 AM,Tanque 1002,134680.0,38900.0,Therlet 4,25.0,OK
3084,9/23/2023 12:30:00 PM,Tanque 1003,131100.0,37500.0,Therlet 4,24.0,OK
3088,9/23/2023 2:45:00 PM,Tanque 1003,138000.0,42240.0,Therlet 4,25.0,OK
3092,9/23/2023 4:54:00 PM,Tanque 1002,135600.0,40720.0,Therlet 4,24.0,OK
3094,9/23/2023 6:28:00 PM,Tanque 1003,129600.0,37360.0,Therlet 4,24.0,OK
3095,9/23/2023 6:51:00 PM,Tanque 1001,132800.0,41040.0,Therlet 4,24.0,OK
3097,9/23/2023 8:30:00 PM,Tanque 1001,135600.0,39200.0,Therlet 4,23.0,OK
3099,9/23/2023 9:38:00 PM,Tanque 1002,143200.0,41200.0,Therlet 4,21.0,OK
3102,9/24/2023 1:35:00 AM,Tanque 1001,147600.0,41920.0,Therlet 4,23.0,OK
3103,9/24/2023 2:30:00 AM,Tanque 1002,147200.0,42000.0,Therlet 4,22.0,OK
3105,9/24/2023 4:30:00 AM,Tanque 1003,144400.0,41840.0,Therlet 4,23.0,OK
3107,9/24/2023 6:30:00 AM,Tanque 1002,122400.0,32400.0,Therlet 4,24.0,OK
3108,9/24/2023 7:30:00 AM,Tanque 1002,126600.0,33000.0,Therlet 4,23.0,OK
3110,9/24/2023 8:30:00 AM,Tanque 1002,126600.0,34000.0,Therlet 4,23.0,OK
3112,9/24/2023 9:30:00 AM,Tanque 1003,133700.0,35500.0,Therlet 4,24.0,OK
3114,9/24/2023 10:30:00 AM,Tanque 1001,129600.0,36600.0,Therlet 4,24.0,OK
3116,9/24/2023 11:34:00 AM,Tanque 1001,134800.0,37860.0,Therlet 4,25.0,OK
3118,9/24/2023 12:30:00 PM,Tanque 1002,137700.0,36600.0,Therlet 4,24.0,OK
3120,9/24/2023 1:30:00 PM,Tanque 1003,133300.0,36600.0,Therlet 4,23.0,OK
3121,9/24/2023 2:47:00 PM,Tanque 1001,128800.0,38960.0,Therlet 4,23.0,OK
3122,9/24/2023 3:30:00 PM,Tanque 1003,132800.0,39289.0,Therlet 4,23.0,OK
3123,9/24/2023 4:45:00 PM,Tanque 1001,121600.0,37920.0,Therlet 4,23.0,OK
3125,9/24/2023 6:30:00 PM,Tanque 1002,126000.0,38000.0,Therlet 4,24.0,OK
3127,9/24/2023 8:30:00 PM,Tanque 1003,129200.0,41200.0,Therlet 4,26.0,OK
3129,9/24/2023 10:30:00 PM,Tanque 1001,122400.0,38240.0,Therlet 4,20.0,OK
3133,9/25/2023 2:30:00 AM,Tanque 1001,143600.0,42400.0,Therlet 4,21.0,OK
3136,9/25/2023 4:30:00 AM,Tanque 1003,128000.0,39360.0,Therlet 4,28.0,OK
3140,9/25/2023 6:32:00 AM,Tanque 1002,134500.0,36090.0,Therlet 4,21.0,OK
3142,9/25/2023 7:30:00 AM,Tanque 1003,126600.0,34400.0,Therlet 4,24.0,OK
3144,9/25/2023 8:30:00 AM,Tanque 1003,131500.0,37700.0,Therlet 4,24.0,OK
3146,9/25/2023 9:36:00 AM,Tanque 1001,133000.0,33120.0,Therlet 4,25.0,OK
3148,9/25/2023 10:29:00 AM,Tanque 1001,132120.0,35600.0,Therlet 4,24.0,OK
3152,9/25/2023 12:30:00 PM,Tanque 1003,133500.0,36600.0,Therlet 4,25.0,OK
3157,9/25/2023 3:30:00 PM,Tanque 1002,125200.0,38160.0,Therlet 4,24.0,OK
3158,9/25/2023 4:30:00 PM,Tanque 1002,129600.0,37920.0,Therlet 4,24.0,OK
3159,9/25/2023 5:30:00 PM,Tanque 1003,130400.0,39120.0,Therlet 4,23.0,OK
3161,9/25/2023 7:30:00 PM,Tanque 1001,137200.0,49809.0,Therlet 4,25.0,OK
3163,9/25/2023 8:32:00 PM,Tanque 1001,134400.0,39280.0,Therlet 4,25.0,OK
3166,9/25/2023 9:32:00 PM,Tanque 1002,137600.0,40960.0,Therlet 4,26.0,OK
3168,9/25/2023 11:30:00 PM,Tanque 1003,142800.0,40240.0,Therlet 4,26.0,OK
3172,9/26/2023 1:35:00 AM,Tanque 1001,144400.0,40560.0,Therlet 4,26.0,OK
3174,9/26/2023 2:30:00 AM,Tanque 1002,144000.0,41760.0,Therlet 4,26.0,OK
3176,9/26/2023 3:30:00 AM,Tanque 1003,143600.0,40400.0,Therlet 4,26.0,OK
3178,9/26/2023 4:30:00 AM,Tanque 1003,128400.0,36720.0,Therlet 4,26.0,OK
3180,9/26/2023 5:30:00 AM,Tanque 1001,142800.0,39600.0,Therlet 4,26.0,OK
3182,9/26/2023 6:30:00 AM,Tanque 1001,126600.0,27500.0,Therlet 4,23.0,OK
3185,9/26/2023 7:31:00 AM,Tanque 1002,151000.0,36140.0,Therlet 4,26.0,OK
3187,9/26/2023 8:30:00 AM,Tanque 1003,133400.0,35500.0,Therlet 4,25.0,OK
3189,9/26/2023 9:31:00 AM,Tanque 1003,122000.0,35600.0,Therlet 4,26.0,OK
3191,9/26/2023 10:34:00 AM,Tanque 1001,136000.0,34150.0,Therlet 4,26.0,OK
3193,9/26/2023 11:32:00 AM,Tanque 1001,114200.0,34200.0,Therlet 4,26.0,OK
3195,9/26/2023 12:30:00 PM,Tanque 1002,133300.0,34600.0,Therlet 4,24.0,OK
3197,9/26/2023 1:32:00 PM,Tanque 1002,132000.0,37600.0,Therlet 4,26.0,OK
3199,9/26/2023 2:35:00 PM,Tanque 1003,126000.0,37360.0,Therlet 4,27.0,OK
3201,9/26/2023 3:40:00 PM,Tanque 1001,127600.0,37280.0,Therlet 4,24.0,OK
3203,9/26/2023 4:37:00 PM,Tanque 1001,132400.0,40400.0,Therlet 4,23.0,OK
3205,9/26/2023 5:28:00 PM,Tanque 1002,137600.0,40720.0,Therlet 4,23.0,OK
3207,9/26/2023 6:38:00 PM,Tanque 1002,138000.0,40080.0,Therlet 4,26.0,OK
3209,9/26/2023 7:46:00 PM,Tanque 1003,137200.0,41040.0,Therlet 4,23.0,OK
3211,9/26/2023 8:38:00 PM,Tanque 1001,130000.0,38720.0,Therlet 4,23.0,OK
3213,9/26/2023 9:33:00 PM,Tanque 1002,133200.0,39920.0,Therlet 4,23.0,OK
3217,9/26/2023 11:30:00 PM,Tanque 1001,146000.0,41120.0,Therlet 4,24.0,OK
3220,9/27/2023 1:30:00 AM,Tanque 1002,144800.0,42960.0,Therlet 4,25.0,OK
3223,9/27/2023 3:50:00 AM,Tanque 1001,136000.0,39520.0,Therlet 4,23.0,OK
3225,9/27/2023 5:30:00 AM,Tanque 1003,139600.0,39200.0,Therlet 4,22.0,OK
3228,9/27/2023 8:30:00 AM,Tanque 1001,118800.0,36960.0,Therlet 4,27.0,OK
3230,9/27/2023 10:29:00 AM,Tanque 1001,132000.0,34050.0,Therlet 4,22.0,OK
3233,9/27/2023 12:29:00 PM,Tanque 1002,131780.0,37000.0,Therlet 4,25.0,OK
3238,9/27/2023 3:38:00 PM,Tanque 1001,126800.0,39280.0,Therlet 4,25.0,OK
3240,9/27/2023 4:42:00 PM,Tanque 1002,124800.0,38240.0,Therlet 4,23.0,OK
3242,9/27/2023 6:33:00 PM,Tanque 1001,137600.0,40800.0,Therlet 4,24.0,OK
3245,9/27/2023 8:35:00 PM,Tanque 1003,133200.0,41760.0,Therlet 4,23.0,OK
3248,9/27/2023 10:30:00 PM,Tanque 1002,123600.0,37040.0,Therlet 4,23.0,OK
3252,9/28/2023 12:30:00 AM,Tanque 1003,151200.0,44160.0,Therlet 4,25.0,OK
3284,9/28/2023 11:05:00 PM,Tanque 1003,124400.0,35840.0,Therlet 4,27.0,OK
3289,9/29/2023 1:48:00 AM,Tanque 1001,128400.0,44880.0,Therlet 4,23.0,OK
3293,9/29/2023 4:35:00 AM,Tanque 1003,135200.0,39360.0,Therlet 4,26.0,OK
3296,9/29/2023 6:30:00 AM,Tanque 1002,126600.0,32600.0,Therlet 4,25.0,OK
3298,9/29/2023 7:30:00 AM,Tanque 1003,132500.0,27700.0,Therlet 4,25.0,OK
3299,9/29/2023 8:29:00 AM,Tanque 1003,138700.0,39120.0,Therlet 4,26.0,OK
3304,9/29/2023 12:29:00 PM,Tanque 1003,139180.0,38000.0,Therlet 4,23.0,OK
3308,9/29/2023 2:46:00 PM,Tanque 1002,139600.0,41440.0,Therlet 4,23.0,OK
3315,9/29/2023 6:32:00 PM,Tanque 1002,146800.0,42720.0,Therlet 4,25.0,OK
3316,9/29/2023 7:39:00 PM,Tanque 1003,149200.0,44760.0,Therlet 4,23.0,OK
3319,9/29/2023 8:45:00 PM,Tanque 1001,141600.0,41920.0,Therlet 4,23.0,OK
3322,9/29/2023 10:30:00 PM,Tanque 1002,140000.0,40800.0,Therlet 4,23.0,OK
3323,9/29/2023 11:31:00 PM,Tanque 1003,133200.0,38400.0,Therlet 4,23.0,OK
3325,9/30/2023 12:30:00 AM,Tanque 1003,126800.0,37840.0,Therlet 4,23.0,OK
3326,9/30/2023 1:33:00 AM,Tanque 1001,136800.0,40400.0,Therlet 4,23.0,OK
3330,9/30/2023 3:30:00 AM,Tanque 1003,136800.0,40320.0,Therlet 4,27.0,OK
3337,9/30/2023 8:32:00 AM,Tanque 1001,142500.0,37000.0,Therlet 4,28.0,OK
3339,9/30/2023 9:30:00 AM,Tanque 1002,133600.0,35500.0,Therlet 4,24.0,OK
3342,9/30/2023 11:30:00 AM,Tanque 1003,133500.0,36600.0,Therlet 4,26.0,OK
3344,9/30/2023 1:30:00 PM,Tanque 1001,124560.0,33120.0,Therlet 4,23.0,OK
3346,9/30/2023 4:16:00 PM,Tanque 1002,128000.0,38640.0,Therlet 4,24.0,OK
3349,9/30/2023 8:54:00 PM,Tanque 1002,127600.0,37360.0,Therlet 4,25.0,OK
3352,9/30/2023 10:39:00 PM,Tanque 1003,123600.0,37760.0,Therlet 4,27.0,OK
3355,10/1/2023 12:28:00 AM,Tanque 1001,146400.0,41680.0,Therlet 4,24.0,OK
3368,10/1/2023 8:30:00 PM,Tanque 1003,127200.0,38880.0,Therlet 4,23.0,OK
3369,10/1/2023 9:30:00 PM,Tanque 1003,128000.0,37600.0,Therlet 4,23.0,OK
3370,10/1/2023 10:51:00 PM,Tanque 1001,134800.0,39360.0,Therlet 4,23.0,OK
3371,10/1/2023 11:40:00 PM,Tanque 1001,124800.0,37280.0,Therlet 4,22.0,OK
3372,10/2/2023 12:33:00 AM,Tanque 1001,132400.0,39040.0,Therlet 4,23.0,OK
3374,10/2/2023 1:39:00 AM,Tanque 1002,125200.0,37600.0,Therlet 4,23.0,OK
3375,10/2/2023 2:30:00 AM,Tanque 1002,150000.0,41840.0,Therlet 4,23.0,OK
3377,10/2/2023 4:27:00 AM,Tanque 1001,124400.0,38000.0,Therlet 4,24.0,OK
3380,10/2/2023 7:30:00 AM,Tanque 1002,133500.0,36700.0,Therlet 4,25.0,OK
3384,10/2/2023 10:30:00 AM,Tanque 1001,124400.0,30400.0,Therlet 4,24.0,OK
3388,10/2/2023 12:30:00 PM,Tanque 1002,136600.0,31200.0,Therlet 4,25.0,OK
3392,10/2/2023 4:36:00 PM,Tanque 1001,135200.0,36780.0,Therlet 4,24.0,OK
3396,10/2/2023 6:41:00 PM,Tanque 1001,124690.0,36890.0,Therlet 4,26.0,OK
3401,10/2/2023 9:33:00 PM,Tanque 1001,143600.0,40720.0,Therlet 4,25.0,OK
3402,10/2/2023 10:30:00 PM,Tanque 1002,152000.0,44000.0,Therlet 4,22.0,OK
3406,10/3/2023 12:30:00 AM,Tanque 1001,129200.0,39440.0,Therlet 4,23.0,OK
3409,10/3/2023 2:29:00 AM,Tanque 1003,130800.0,38640.0,Therlet 4,25.0,OK
3414,10/3/2023 5:31:00 AM,Tanque 1001,143200.0,41600.0,Therlet 4,24.0,OK
3419,10/3/2023 10:30:00 AM,Tanque 1001,133200.0,35500.0,Therlet 4,23.0,OK
3426,10/3/2023 1:30:00 PM,Tanque 1001,132400.0,36500.0,Therlet 4,24.0,OK
3430,10/3/2023 3:35:00 PM,Tanque 1003,144800.0,40240.0,Therlet 4,23.0,OK
3431,10/3/2023 4:35:00 PM,Tanque 1001,143600.0,40800.0,Therlet 4,23.0,OK
3432,10/3/2023 4:52:00 PM,Tanque 1001,152000.0,43680.0,Therlet 4,23.0,OK
3433,10/3/2023 5:30:00 PM,Tanque 1001,148000.0,42640.0,Therlet 4,23.0,OK
3434,10/3/2023 6:29:00 PM,Tanque 1001,151600.0,43200.0,Therlet 4,23.0,OK
3435,10/3/2023 7:32:00 PM,Tanque 1002,138800.0,40720.0,Therlet 4,23.0,OK
3438,10/3/2023 9:33:00 PM,Tanque 1003,135600.0,42000.0,Therlet 4,27.0,OK
3441,10/3/2023 11:30:00 PM,Tanque 1002,148400.0,42720.0,Therlet 4,24.0,OK
3443,10/4/2023 12:30:00 AM,Tanque 1003,150400.0,42880.0,Therlet 4,23.0,OK
3448,10/4/2023 2:30:00 AM,Tanque 1002,151200.0,44320.0,Therlet 4,24.0,OK
3452,10/4/2023 4:30:00 AM,Tanque 1002,150400.0,43120.0,Therlet 4,24.0,OK
3466,10/4/2023 1:30:00 PM,Tanque 1002,138420.0,39000.0,Therlet 4,24.0,OK
3468,10/4/2023 2:40:00 PM,Tanque 1003,145200.0,40960.0,Therlet 4,23.0,OK
3476,10/4/2023 6:35:00 PM,Tanque 1002,148400.0,41600.0,Therlet 4,24.0,OK
3478,10/4/2023 7:33:00 PM,Tanque 1003,151200.0,40400.0,Therlet 4,24.0,OK
3479,10/4/2023 8:28:00 PM,Tanque 1003,134900.0,40960.0,Therlet 4,25.0,OK
3480,10/4/2023 9:30:00 PM,Tanque 1001,144800.0,39920.0,Therlet 4,27.0,OK
3481,10/4/2023 10:30:00 PM,Tanque 1001,126000.0,44000.0,Therlet 4,21.0,OK
3483,10/5/2023 12:29:00 AM,Tanque 1002,152000.0,43120.0,Therlet 4,21.0,OK
3485,10/5/2023 2:30:00 AM,Tanque 1003,150000.0,45000.0,Therlet 4,20.0,OK
3488,10/5/2023 4:30:00 AM,Tanque 1001,137000.0,37000.0,Therlet 4,21.0,OK
3491,10/5/2023 6:35:00 AM,Tanque 1003,137400.0,38000.0,Therlet 4,22.0,OK
3493,10/5/2023 7:34:00 AM,Tanque 1003,136520.0,37600.0,Therlet 4,26.0,OK
3495,10/5/2023 8:36:00 AM,Tanque 1001,143000.0,39000.0,Therlet 4,22.0,OK
3497,10/5/2023 9:30:00 AM,Tanque 1001,134540.0,38600.0,Therlet 4,25.0,OK
3500,10/5/2023 3:36:00 PM,Tanque 1003,149200.0,43040.0,Therlet 4,23.0,OK
3504,10/5/2023 7:24:00 PM,Tanque 1003,146000.0,40800.0,Therlet 4,25.0,OK
3507,10/5/2023 9:30:00 PM,Tanque 1002,144800.0,40240.0,Therlet 4,23.0,OK
3513,10/5/2023 11:30:00 PM,Tanque 1002,140400.0,43680.0,Therlet 4,22.0,OK
3517,10/6/2023 1:30:00 AM,Tanque 1002,142800.0,41200.0,Therlet 4,23.0,OK
3521,10/6/2023 3:30:00 AM,Tanque 1001,152000.0,43040.0,Therlet 4,26.0,OK
3524,10/6/2023 5:30:00 AM,Tanque 1003,150000.0,40480.0,Therlet 4,25.0,OK
3529,10/6/2023 7:30:00 AM,Tanque 1002,145800.0,37500.0,Therlet 4,26.0,OK
3533,10/6/2023 9:42:00 AM,Tanque 1001,118700.0,39000.0,Therlet 4,23.0,OK
3537,10/6/2023 11:41:00 AM,Tanque 1003,137000.0,36000.0,Therlet 4,23.0,OK
3541,10/6/2023 1:30:00 PM,Tanque 1002,134600.0,34500.0,Therlet 4,26.0,OK
3544,10/6/2023 2:46:00 PM,Tanque 1003,141600.0,40640.0,Therlet 4,23.0,OK
3547,10/6/2023 4:37:00 PM,Tanque 1002,131600.0,36360.0,Therlet 4,23.0,OK
3551,10/6/2023 7:24:00 PM,Tanque 1003,142000.0,41040.0,Therlet 4,23.0,OK
3554,10/6/2023 9:27:00 PM,Tanque 1003,134000.0,39680.0,Therlet 4,26.0,OK
3560,10/7/2023 12:30:00 AM,Tanque 1001,140400.0,39920.0,Therlet 4,25.0,OK
3566,10/7/2023 3:59:00 AM,Tanque 1003,137200.0,38800.0,Therlet 4,29.0,OK
3570,10/7/2023 5:30:00 AM,Tanque 1002,142400.0,40000.0,Therlet 4,24.0,OK
3572,10/7/2023 6:30:00 AM,Tanque 1001,127700.0,24400.0,Therlet 4,24.0,OK
3576,10/7/2023 8:30:00 AM,Tanque 1001,131100.0,33600.0,Therlet 4,25.0,OK
3579,10/7/2023 11:30:00 AM,Tanque 1003,123300.0,27700.0,Therlet 4,24.0,OK
3586,10/7/2023 4:36:00 PM,Tanque 1001,146400.0,41760.0,Therlet 4,24.0,OK
3589,10/7/2023 8:34:00 PM,Tanque 1003,135600.0,37500.0,Therlet 4,24.0,OK
3594,10/7/2023 11:30:00 PM,Tanque 1003,159200.0,44600.0,Therlet 4,23.0,OK
3598,10/8/2023 1:30:00 AM,Tanque 1002,135600.0,40080.0,Therlet 4,23.0,OK
3600,10/8/2023 2:30:00 AM,Tanque 1003,136800.0,38480.0,Therlet 4,30.0,OK
3603,10/8/2023 4:30:00 AM,Tanque 1001,154400.0,41280.0,Therlet 4,27.0,OK
3608,10/8/2023 8:30:00 AM,Tanque 1003,126600.0,33500.0,Therlet 4,24.0,OK
3614,10/8/2023 12:30:00 PM,Tanque 1001,130500.0,32200.0,Therlet 4,23.0,OK
3616,10/8/2023 1:30:00 PM,Tanque 1001,132200.0,31500.0,Therlet 4,23.0,OK
3617,10/8/2023 2:47:00 PM,Tanque 1002,134800.0,40800.0,Therlet 4,26.0,OK
3619,10/8/2023 3:38:00 PM,Tanque 1003,136800.0,40960.0,Therlet 4,23.0,OK
3622,10/8/2023 5:36:00 PM,Tanque 1001,137600.0,39840.0,Therlet 4,25.0,OK
3624,10/8/2023 7:32:00 PM,Tanque 1002,151200.0,42560.0,Therlet 4,23.0,OK
3627,10/8/2023 9:37:00 PM,Tanque 1001,138800.0,41040.0,Therlet 4,23.0,OK
3630,10/8/2023 11:30:00 PM,Tanque 1002,150800.0,42400.0,Therlet 4,24.0,OK
3638,10/9/2023 2:30:00 AM,Tanque 1003,136000.0,39520.0,Therlet 4,24.0,OK
3645,10/9/2023 5:30:00 AM,Tanque 1001,128000.0,37200.0,Therlet 4,24.0,OK
3647,10/9/2023 7:30:00 AM,Tanque 1003,130200.0,27700.0,Therlet 4,23.0,OK
3655,10/9/2023 11:30:00 AM,Tanque 1002,134600.0,36900.0,Therlet 4,26.0,OK
3661,10/9/2023 3:33:00 PM,Tanque 1002,148400.0,40960.0,Therlet 4,24.0,OK
3665,10/9/2023 5:34:00 PM,Tanque 1001,142000.0,41200.0,Therlet 4,24.0,OK
3668,10/9/2023 7:38:00 PM,Tanque 1001,152000.0,42560.0,Therlet 4,24.0,OK
3672,10/9/2023 9:32:00 PM,Tanque 1001,152800.0,43200.0,Therlet 4,24.0,OK
3680,10/10/2023 12:33:00 AM,Tanque 1002,142800.0,41920.0,Therlet 4,23.0,OK
3684,10/10/2023 2:32:00 AM,Tanque 1002,140000.0,38640.0,Therlet 4,23.0,OK
3694,10/10/2023 8:36:00 AM,Tanque 1001,125500.0,28800.0,Therlet 4,24.0,OK
3710,10/10/2023 6:30:00 PM,Tanque 1003,143000.0,40960.0,Therlet 4,25.0,OK
3724,10/11/2023 1:33:00 AM,Tanque 1003,134400.0,40640.0,Therlet 4,24.0,OK
3733,10/11/2023 5:34:00 AM,Tanque 1002,130000.0,40480.0,Therlet 4,22.0,OK
3735,10/11/2023 7:31:00 AM,Tanque 1002,121500.0,24400.0,Therlet 4,24.0,OK
3739,10/11/2023 9:30:00 AM,Tanque 1001,119000.0,35500.0,Therlet 4,25.0,OK
3747,10/11/2023 1:25:00 PM,Tanque 1001,137600.0,38400.0,Therlet 4,22.0,OK
3751,10/11/2023 3:41:00 PM,Tanque 1003,153000.0,43520.0,Therlet 4,28.0,OK
3755,10/11/2023 5:43:00 PM,Tanque 1003,153000.0,43360.0,Therlet 4,24.0,OK
3757,10/11/2023 9:30:00 PM,Tanque 1001,144400.0,42160.0,Therlet 4,23.0,OK
3758,10/11/2023 9:33:00 PM,Tanque 1001,148000.0,41680.0,Therlet 4,24.0,OK
3760,10/11/2023 10:30:00 PM,Tanque 1001,148400.0,41680.0,Therlet 4,24.0,OK
3763,10/12/2023 1:30:00 AM,Tanque 1002,146000.0,38800.0,Therlet 4,24.0,OK
3765,10/12/2023 3:54:00 AM,Tanque 1001,134800.0,40480.0,Therlet 4,23.0,OK
3761,10/12/2023 11:30:00 PM,Tanque 1002,148000.0,42400.0,Therlet 4,24.0,OK
3768,10/15/2023 10:30:00 AM,Tanque 1001,117400.0,37800.0,Therlet 4,23.0,OK
3769,10/15/2023 11:30:00 AM,Tanque 1001,133800.0,40120.0,Therlet 4,23.0,OK
3770,10/15/2023 12:30:00 PM,Tanque 1002,131200.0,34100.0,Therlet 4,25.0,OK
3771,10/15/2023 3:47:00 PM,Tanque 1002,147200.0,42880.0,Therlet 4,27.0,OK
3772,10/15/2023 6:48:00 PM,Tanque 1003,127600.0,37840.0,Therlet 4,26.0,OK
3773,10/15/2023 8:02:00 PM,Tanque 1001,130800.0,38080.0,Therlet 4,23.0,OK
3774,10/15/2023 10:28:00 PM,Tanque 1001,127600.0,39360.0,Therlet 4,24.0,OK
3775,10/15/2023 11:31:00 PM,Tanque 1002,127200.0,37120.0,Therlet 4,23.0,OK
3782,10/16/2023 1:29:00 AM,Tanque 1003,134000.0,39360.0,Therlet 4,22.0,OK
3784,10/16/2023 2:30:00 AM,Tanque 1002,118800.0,37200.0,Therlet 4,28.0,OK
3786,10/16/2023 4:29:00 AM,Tanque 1003,121600.0,38080.0,Therlet 4,28.0,OK
3790,10/16/2023 5:36:00 AM,Tanque 1003,123600.0,37360.0,Therlet 4,29.0,OK
3794,10/16/2023 7:30:00 AM,Tanque 1003,131100.0,28500.0,Therlet 4,23.0,OK
3798,10/16/2023 9:30:00 AM,Tanque 1002,132200.0,35500.0,Therlet 4,24.0,OK
3802,10/16/2023 11:30:00 AM,Tanque 1001,126600.0,28400.0,Therlet 4,24.0,OK
3806,10/16/2023 1:30:00 PM,Tanque 1003,145000.0,37800.0,Therlet 4,26.0,OK
3808,10/16/2023 2:37:00 PM,Tanque 1002,132000.0,38640.0,Therlet 4,24.0,OK
3811,10/16/2023 4:48:00 PM,Tanque 1001,131600.0,39440.0,Therlet 4,24.0,OK
3815,10/16/2023 6:39:00 PM,Tanque 1003,125200.0,37840.0,Therlet 4,25.0,OK
3816,10/16/2023 7:30:00 PM,Tanque 1002,124800.0,39920.0,Therlet 4,24.0,OK
3823,10/17/2023 12:34:00 AM,Tanque 1002,122000.0,37280.0,Therlet 4,25.0,OK
3826,10/17/2023 2:29:00 AM,Tanque 1001,111200.0,37280.0,Therlet 4,27.0,OK
3829,10/17/2023 3:30:00 AM,Tanque 1001,120400.0,37200.0,Therlet 4,23.0,OK
3833,10/17/2023 5:30:00 AM,Tanque 1003,111600.0,37760.0,Therlet 4,23.0,OK
3838,10/17/2023 7:30:00 AM,Tanque 1002,127700.0,28800.0,Therlet 4,24.0,OK
